MarkID,StudentID,TeacherID,Subject,ExamType,MaxMarks,MarksObtained
20471,853,90,Computer Science,Half Yearly,100,76.6
20472,853,90,Computer Science,Annual Exam,100,99.3
20473,854,85,Mathematics,Unit Test 1,25,18.0
20474,854,85,Mathematics,Unit Test 2,25,18.0
20475,854,85,Mathematics,Half Yearly,100,70.3
20476,854,85,Mathematics,Annual Exam,100,37.0
20477,854,86,Science,Unit Test 1,25,14.5
20478,854,86,Science,Unit Test 2,25,16.7
20479,854,86,Science,Half Yearly,100,62.6
20480,854,86,Science,Annual Exam,100,60.3
20481,854,87,English,Unit Test 1,25,12.8
20482,854,87,English,Unit Test 2,25,12.7
20483,854,87,English,Half Yearly,100,44.1
20484,854,87,English,Annual Exam,100,35.5
20485,854,88,Social Studies,Unit Test 1,25,13.7
20486,854,88,Social Studies,Unit Test 2,25,11.7
20487,854,88,Social Studies,Half Yearly,100,50.9
20488,854,88,Social Studies,Annual Exam,100,40.8
20489,854,89,Telugu,Unit Test 1,25,15.1
20490,854,89,Telugu,Unit Test 2,25,13.0
20491,854,89,Telugu,Half Yearly,100,62.8
20492,854,89,Telugu,Annual Exam,100,47.5
20493,854,90,Computer Science,Unit Test 1,25,13.4
20494,854,90,Computer Science,Unit Test 2,25,12.7
20495,854,90,Computer Science,Half Yearly,100,64.1
20496,854,90,Computer Science,Annual Exam,100,56.4
20497,855,85,Mathematics,Unit Test 1,25,23.3
20498,855,85,Mathematics,Unit Test 2,25,21.4
20499,855,85,Mathematics,Half Yearly,100,88.7
20500,855,85,Mathematics,Annual Exam,100,72.8
20501,855,86,Science,Unit Test 1,25,17.3
20502,855,86,Science,Unit Test 2,25,16.5
20503,855,86,Science,Half Yearly,100,67.5
20504,855,86,Science,Annual Exam,100,49.4
20505,855,87,English,Unit Test 1,25,17.1
20506,855,87,English,Unit Test 2,25,18.8
20507,855,87,English,Half Yearly,100,54.3
20508,855,87,English,Annual Exam,100,72.7
20509,855,88,Social Studies,Unit Test 1,25,17.3
20510,855,88,Social Studies,Unit Test 2,25,18.8
20511,855,88,Social Studies,Half Yearly,100,60.7
20512,855,88,Social Studies,Annual Exam,100,79.0
20513,855,89,Telugu,Unit Test 1,25,17.8
20514,855,89,Telugu,Unit Test 2,25,17.7
20515,855,89,Telugu,Half Yearly,100,53.1
20516,855,89,Telugu,Annual Exam,100,65.2
20517,855,90,Computer Science,Unit Test 1,25,19.3
20518,855,90,Computer Science,Unit Test 2,25,14.2
20519,855,90,Computer Science,Half Yearly,100,62.9
20520,855,90,Computer Science,Annual Exam,100,78.7
20521,856,85,Mathematics,Unit Test 1,25,11.4
20522,856,85,Mathematics,Unit Test 2,25,15.1
20523,856,85,Mathematics,Half Yearly,100,52.9
20524,856,85,Mathematics,Annual Exam,100,55.7
20525,856,86,Science,Unit Test 1,25,12.2
20526,856,86,Science,Unit Test 2,25,11.9
20527,856,86,Science,Half Yearly,100,63.4
20528,856,86,Science,Annual Exam,100,45.1
20529,856,87,English,Unit Test 1,25,16.8
20530,856,87,English,Unit Test 2,25,11.8
20531,856,87,English,Half Yearly,100,54.9
20532,856,87,English,Annual Exam,100,56.0
20533,856,88,Social Studies,Unit Test 1,25,12.4
20534,856,88,Social Studies,Unit Test 2,25,14.6
20535,856,88,Social Studies,Half Yearly,100,54.2
20536,856,88,Social Studies,Annual Exam,100,64.6
20537,856,89,Telugu,Unit Test 1,25,8.9
20538,856,89,Telugu,Unit Test 2,25,12.0
20539,856,89,Telugu,Half Yearly,100,15.0
20540,856,89,Telugu,Annual Exam,100,47.1
20541,856,90,Computer Science,Unit Test 1,25,11.1
20542,856,90,Computer Science,Unit Test 2,25,13.0
20543,856,90,Computer Science,Half Yearly,100,55.1
20544,856,90,Computer Science,Annual Exam,100,64.0
20545,857,85,Mathematics,Unit Test 1,25,16.0
20546,857,85,Mathematics,Unit Test 2,25,17.5
20547,857,85,Mathematics,Half Yearly,100,62.1
20548,857,85,Mathematics,Annual Exam,100,79.1
20549,857,86,Science,Unit Test 1,25,12.0
20550,857,86,Science,Unit Test 2,25,17.2
20551,857,86,Science,Half Yearly,100,61.7
20552,857,86,Science,Annual Exam,100,70.4
20553,857,87,English,Unit Test 1,25,15.5
20554,857,87,English,Unit Test 2,25,16.8
20555,857,87,English,Half Yearly,100,71.6
20556,857,87,English,Annual Exam,100,49.2
20557,857,88,Social Studies,Unit Test 1,25,20.9
20558,857,88,Social Studies,Unit Test 2,25,18.1
20559,857,88,Social Studies,Half Yearly,100,81.7
20560,857,88,Social Studies,Annual Exam,100,73.2
20561,857,89,Telugu,Unit Test 1,25,17.6
20562,857,89,Telugu,Unit Test 2,25,20.1
20563,857,89,Telugu,Half Yearly,100,72.5
20564,857,89,Telugu,Annual Exam,100,81.6
20565,857,90,Computer Science,Unit Test 1,25,15.9
20566,857,90,Computer Science,Unit Test 2,25,15.5
20567,857,90,Computer Science,Half Yearly,100,78.6
20568,857,90,Computer Science,Annual Exam,100,66.7
20569,858,85,Mathematics,Unit Test 1,25,10.4
20570,858,85,Mathematics,Unit Test 2,25,15.0
20571,858,85,Mathematics,Half Yearly,100,52.9
20572,858,85,Mathematics,Annual Exam,100,41.1
20573,858,86,Science,Unit Test 1,25,11.7
20574,858,86,Science,Unit Test 2,25,9.1
20575,858,86,Science,Half Yearly,100,38.7
20576,858,86,Science,Annual Exam,100,19.4
20577,858,87,English,Unit Test 1,25,13.3
20578,858,87,English,Unit Test 2,25,10.8
20579,858,87,English,Half Yearly,100,43.1
20580,858,87,English,Annual Exam,100,39.7
20581,858,88,Social Studies,Unit Test 1,25,12.3
20582,858,88,Social Studies,Unit Test 2,25,13.7
20583,858,88,Social Studies,Half Yearly,100,62.1
20584,858,88,Social Studies,Annual Exam,100,40.9
20585,858,89,Telugu,Unit Test 1,25,11.0
20586,858,89,Telugu,Unit Test 2,25,13.0
20587,858,89,Telugu,Half Yearly,100,47.1
20588,858,89,Telugu,Annual Exam,100,45.6
20589,858,90,Computer Science,Unit Test 1,25,12.3
20590,858,90,Computer Science,Unit Test 2,25,10.8
20591,858,90,Computer Science,Half Yearly,100,44.4
20592,858,90,Computer Science,Annual Exam,100,25.6
20593,859,85,Mathematics,Unit Test 1,25,7.3
20594,859,85,Mathematics,Unit Test 2,25,11.3
20595,859,85,Mathematics,Half Yearly,100,46.1
20596,859,85,Mathematics,Annual Exam,100,48.4
20597,859,86,Science,Unit Test 1,25,8.5
20598,859,86,Science,Unit Test 2,25,9.2
20599,859,86,Science,Half Yearly,100,36.2
20600,859,86,Science,Annual Exam,100,37.0
20601,859,87,English,Unit Test 1,25,7.4
20602,859,87,English,Unit Test 2,25,10.8
20603,859,87,English,Half Yearly,100,31.7
20604,859,87,English,Annual Exam,100,35.7
20605,859,88,Social Studies,Unit Test 1,25,6.8
20606,859,88,Social Studies,Unit Test 2,25,10.2
20607,859,88,Social Studies,Half Yearly,100,37.8
20608,859,88,Social Studies,Annual Exam,100,37.4
20609,859,89,Telugu,Unit Test 1,25,6.4
20610,859,89,Telugu,Unit Test 2,25,6.9
20611,859,89,Telugu,Half Yearly,100,36.9
20612,859,89,Telugu,Annual Exam,100,15.0
20613,859,90,Computer Science,Unit Test 1,25,6.8
20614,859,90,Computer Science,Unit Test 2,25,7.3
20615,859,90,Computer Science,Half Yearly,100,29.6
20616,859,90,Computer Science,Annual Exam,100,35.8
20617,860,85,Mathematics,Unit Test 1,25,17.6
20618,860,85,Mathematics,Unit Test 2,25,20.7
20619,860,85,Mathematics,Half Yearly,100,80.2
20620,860,85,Mathematics,Annual Exam,100,90.2
20621,860,86,Science,Unit Test 1,25,23.1
20622,860,86,Science,Unit Test 2,25,18.6
20623,860,86,Science,Half Yearly,100,75.8
20624,860,86,Science,Annual Exam,100,85.3
20625,860,87,English,Unit Test 1,25,19.0
20626,860,87,English,Unit Test 2,25,16.6
20627,860,87,English,Half Yearly,100,75.4
20628,860,87,English,Annual Exam,100,70.6
20629,860,88,Social Studies,Unit Test 1,25,12.6
20630,860,88,Social Studies,Unit Test 2,25,15.9
20631,860,88,Social Studies,Half Yearly,100,59.0
20632,860,88,Social Studies,Annual Exam,100,80.6
20633,860,89,Telugu,Unit Test 1,25,15.3
20634,860,89,Telugu,Unit Test 2,25,18.0
20635,860,89,Telugu,Half Yearly,100,70.4
20636,860,89,Telugu,Annual Exam,100,74.7
20637,860,90,Computer Science,Unit Test 1,25,20.5
20638,860,90,Computer Science,Unit Test 2,25,22.3
20639,860,90,Computer Science,Half Yearly,100,76.7
20640,860,90,Computer Science,Annual Exam,100,86.5
20641,861,85,Mathematics,Unit Test 1,25,25.0
20642,861,85,Mathematics,Unit Test 2,25,25.0
20643,861,85,Mathematics,Half Yearly,100,92.7
20644,861,85,Mathematics,Annual Exam,100,99.7
20645,861,86,Science,Unit Test 1,25,25.0
20646,861,86,Science,Unit Test 2,25,25.0
20647,861,86,Science,Half Yearly,100,100.0
20648,861,86,Science,Annual Exam,100,100.0
20649,861,87,English,Unit Test 1,25,25.0
20650,861,87,English,Unit Test 2,25,23.7
20651,861,87,English,Half Yearly,100,100.0
20652,861,87,English,Annual Exam,100,94.8
20653,861,88,Social Studies,Unit Test 1,25,25.0
20654,861,88,Social Studies,Unit Test 2,25,25.0
20655,861,88,Social Studies,Half Yearly,100,100.0
20656,861,88,Social Studies,Annual Exam,100,86.4
20657,861,89,Telugu,Unit Test 1,25,22.4
20658,861,89,Telugu,Unit Test 2,25,23.7
20659,861,89,Telugu,Half Yearly,100,89.8
20660,861,89,Telugu,Annual Exam,100,95.6
20661,861,90,Computer Science,Unit Test 1,25,25.0
20662,861,90,Computer Science,Unit Test 2,25,25.0
20663,861,90,Computer Science,Half Yearly,100,100.0
20664,861,90,Computer Science,Annual Exam,100,100.0
20665,862,85,Mathematics,Unit Test 1,25,24.0
20666,862,85,Mathematics,Unit Test 2,25,22.0
20667,862,85,Mathematics,Half Yearly,100,83.9
20668,862,85,Mathematics,Annual Exam,100,81.1
20669,862,86,Science,Unit Test 1,25,20.5
20670,862,86,Science,Unit Test 2,25,19.4
20671,862,86,Science,Half Yearly,100,80.3
20672,862,86,Science,Annual Exam,100,79.8
20673,862,87,English,Unit Test 1,25,23.8
20674,862,87,English,Unit Test 2,25,22.0
20675,862,87,English,Half Yearly,100,76.2
20676,862,87,English,Annual Exam,100,85.9
20677,862,88,Social Studies,Unit Test 1,25,22.1
20678,862,88,Social Studies,Unit Test 2,25,19.1
20679,862,88,Social Studies,Half Yearly,100,82.3
20680,862,88,Social Studies,Annual Exam,100,95.9
20681,862,89,Telugu,Unit Test 1,25,19.3
20682,862,89,Telugu,Unit Test 2,25,22.1
20683,862,89,Telugu,Half Yearly,100,79.0
20684,862,89,Telugu,Annual Exam,100,68.6
20685,862,90,Computer Science,Unit Test 1,25,21.5
20686,862,90,Computer Science,Unit Test 2,25,18.0
20687,862,90,Computer Science,Half Yearly,100,99.5
20688,862,90,Computer Science,Annual Exam,100,75.9
20689,863,85,Mathematics,Unit Test 1,25,18.8
20690,863,85,Mathematics,Unit Test 2,25,18.0
20691,863,85,Mathematics,Half Yearly,100,85.4
20692,863,85,Mathematics,Annual Exam,100,82.1
20693,863,86,Science,Unit Test 1,25,18.7
20694,863,86,Science,Unit Test 2,25,19.0
20695,863,86,Science,Half Yearly,100,73.2
20696,863,86,Science,Annual Exam,100,84.6
20697,863,87,English,Unit Test 1,25,17.5
20698,863,87,English,Unit Test 2,25,16.6
20699,863,87,English,Half Yearly,100,58.6
20700,863,87,English,Annual Exam,100,58.4
20701,863,88,Social Studies,Unit Test 1,25,20.4
20702,863,88,Social Studies,Unit Test 2,25,17.5
20703,863,88,Social Studies,Half Yearly,100,79.7
20704,863,88,Social Studies,Annual Exam,100,76.1
20705,863,89,Telugu,Unit Test 1,25,19.4
20706,863,89,Telugu,Unit Test 2,25,20.4
20707,863,89,Telugu,Half Yearly,100,75.6
20708,863,89,Telugu,Annual Exam,100,77.7
20709,863,90,Computer Science,Unit Test 1,25,19.5
20710,863,90,Computer Science,Unit Test 2,25,22.5
20711,863,90,Computer Science,Half Yearly,100,86.6
20712,863,90,Computer Science,Annual Exam,100,97.3
20713,864,85,Mathematics,Unit Test 1,25,7.3
20714,864,85,Mathematics,Unit Test 2,25,5.9
20715,864,85,Mathematics,Half Yearly,100,37.3
20716,864,85,Mathematics,Annual Exam,100,44.7
20717,864,86,Science,Unit Test 1,25,6.0
20718,864,86,Science,Unit Test 2,25,4.2
20719,864,86,Science,Half Yearly,100,18.9
20720,864,86,Science,Annual Exam,100,27.9
20721,864,87,English,Unit Test 1,25,10.1
20722,864,87,English,Unit Test 2,25,10.6
20723,864,87,English,Half Yearly,100,40.9
20724,864,87,English,Annual Exam,100,39.8
20725,864,88,Social Studies,Unit Test 1,25,10.0
20726,864,88,Social Studies,Unit Test 2,25,10.0
20727,864,88,Social Studies,Half Yearly,100,33.7
20728,864,88,Social Studies,Annual Exam,100,21.0
20729,864,89,Telugu,Unit Test 1,25,5.1
20730,864,89,Telugu,Unit Test 2,25,5.1
20731,864,89,Telugu,Half Yearly,100,25.8
20732,864,89,Telugu,Annual Exam,100,17.2
20733,864,90,Computer Science,Unit Test 1,25,6.6
20734,864,90,Computer Science,Unit Test 2,25,9.3
20735,864,90,Computer Science,Half Yearly,100,38.7
20736,864,90,Computer Science,Annual Exam,100,27.0
20737,865,85,Mathematics,Unit Test 1,25,15.3
20738,865,85,Mathematics,Unit Test 2,25,16.3
20739,865,85,Mathematics,Half Yearly,100,54.9
20740,865,85,Mathematics,Annual Exam,100,56.0
20741,865,86,Science,Unit Test 1,25,18.2
20742,865,86,Science,Unit Test 2,25,11.9
20743,865,86,Science,Half Yearly,100,64.1
20744,865,86,Science,Annual Exam,100,66.8
20745,865,87,English,Unit Test 1,25,14.0
20746,865,87,English,Unit Test 2,25,16.3
20747,865,87,English,Half Yearly,100,65.2
20748,865,87,English,Annual Exam,100,55.9
20749,865,88,Social Studies,Unit Test 1,25,17.9
20750,865,88,Social Studies,Unit Test 2,25,15.8
20751,865,88,Social Studies,Half Yearly,100,72.6
20752,865,88,Social Studies,Annual Exam,100,57.3
20753,865,89,Telugu,Unit Test 1,25,16.1
20754,865,89,Telugu,Unit Test 2,25,17.1
20755,865,89,Telugu,Half Yearly,100,74.4
20756,865,89,Telugu,Annual Exam,100,70.6
20757,865,90,Computer Science,Unit Test 1,25,14.9
20758,865,90,Computer Science,Unit Test 2,25,11.1
20759,865,90,Computer Science,Half Yearly,100,64.3
20760,865,90,Computer Science,Annual Exam,100,73.0
20761,866,85,Mathematics,Unit Test 1,25,25.0
20762,866,85,Mathematics,Unit Test 2,25,19.4
20763,866,85,Mathematics,Half Yearly,100,84.7
20764,866,85,Mathematics,Annual Exam,100,83.7
20765,866,86,Science,Unit Test 1,25,20.8
20766,866,86,Science,Unit Test 2,25,22.8
20767,866,86,Science,Half Yearly,100,86.7
20768,866,86,Science,Annual Exam,100,98.4
20769,866,87,English,Unit Test 1,25,17.7
20770,866,87,English,Unit Test 2,25,16.8
20771,866,87,English,Half Yearly,100,82.8
20772,866,87,English,Annual Exam,100,85.4
20773,866,88,Social Studies,Unit Test 1,25,23.9
20774,866,88,Social Studies,Unit Test 2,25,22.7
20775,866,88,Social Studies,Half Yearly,100,78.8
20776,866,88,Social Studies,Annual Exam,100,76.7
20777,866,89,Telugu,Unit Test 1,25,22.6
20778,866,89,Telugu,Unit Test 2,25,25.0
20779,866,89,Telugu,Half Yearly,100,97.8
20780,866,89,Telugu,Annual Exam,100,95.1
20781,866,90,Computer Science,Unit Test 1,25,22.5
20782,866,90,Computer Science,Unit Test 2,25,20.7
20783,866,90,Computer Science,Half Yearly,100,100.0
20784,866,90,Computer Science,Annual Exam,100,100.0
20785,867,85,Mathematics,Unit Test 1,25,14.6
20786,867,85,Mathematics,Unit Test 2,25,18.9
20787,867,85,Mathematics,Half Yearly,100,65.9
20788,867,85,Mathematics,Annual Exam,100,66.4
20789,867,86,Science,Unit Test 1,25,19.4
20790,867,86,Science,Unit Test 2,25,18.4
20791,867,86,Science,Half Yearly,100,74.6
20792,867,86,Science,Annual Exam,100,77.5
20793,867,87,English,Unit Test 1,25,19.4
20794,867,87,English,Unit Test 2,25,21.6
20795,867,87,English,Half Yearly,100,72.1
20796,867,87,English,Annual Exam,100,84.4
20797,867,88,Social Studies,Unit Test 1,25,19.0
20798,867,88,Social Studies,Unit Test 2,25,21.3
20799,867,88,Social Studies,Half Yearly,100,67.0
20800,867,88,Social Studies,Annual Exam,100,57.8
20801,867,89,Telugu,Unit Test 1,25,20.1
20802,867,89,Telugu,Unit Test 2,25,15.1
20803,867,89,Telugu,Half Yearly,100,71.7
20804,867,89,Telugu,Annual Exam,100,92.9
20805,867,90,Computer Science,Unit Test 1,25,14.6
20806,867,90,Computer Science,Unit Test 2,25,18.2
20807,867,90,Computer Science,Half Yearly,100,76.1
20808,867,90,Computer Science,Annual Exam,100,73.9
20809,868,85,Mathematics,Unit Test 1,25,24.4
20810,868,85,Mathematics,Unit Test 2,25,24.1
20811,868,85,Mathematics,Half Yearly,100,88.6
20812,868,85,Mathematics,Annual Exam,100,91.8
20813,868,86,Science,Unit Test 1,25,24.8
20814,868,86,Science,Unit Test 2,25,25.0
20815,868,86,Science,Half Yearly,100,100.0
20816,868,86,Science,Annual Exam,100,89.8
20817,868,87,English,Unit Test 1,25,23.2
20818,868,87,English,Unit Test 2,25,22.1
20819,868,87,English,Half Yearly,100,86.0
20820,868,87,English,Annual Exam,100,83.2
20821,868,88,Social Studies,Unit Test 1,25,17.5
20822,868,88,Social Studies,Unit Test 2,25,24.3
20823,868,88,Social Studies,Half Yearly,100,96.8
20824,868,88,Social Studies,Annual Exam,100,83.3
20825,868,89,Telugu,Unit Test 1,25,21.8
20826,868,89,Telugu,Unit Test 2,25,21.8
20827,868,89,Telugu,Half Yearly,100,85.6
20828,868,89,Telugu,Annual Exam,100,75.8
20829,868,90,Computer Science,Unit Test 1,25,19.5
20830,868,90,Computer Science,Unit Test 2,25,24.5
20831,868,90,Computer Science,Half Yearly,100,71.6
20832,868,90,Computer Science,Annual Exam,100,94.9
20833,869,85,Mathematics,Unit Test 1,25,9.6
20834,869,85,Mathematics,Unit Test 2,25,12.4
20835,869,85,Mathematics,Half Yearly,100,33.2
20836,869,85,Mathematics,Annual Exam,100,34.5
20837,869,86,Science,Unit Test 1,25,10.2
20838,869,86,Science,Unit Test 2,25,8.9
20839,869,86,Science,Half Yearly,100,40.4
20840,869,86,Science,Annual Exam,100,55.9
20841,869,87,English,Unit Test 1,25,10.7
20842,869,87,English,Unit Test 2,25,9.2
20843,869,87,English,Half Yearly,100,42.9
20844,869,87,English,Annual Exam,100,46.1
20845,869,88,Social Studies,Unit Test 1,25,12.7
20846,869,88,Social Studies,Unit Test 2,25,15.9
20847,869,88,Social Studies,Half Yearly,100,47.5
20848,869,88,Social Studies,Annual Exam,100,50.7
20849,869,89,Telugu,Unit Test 1,25,14.4
20850,869,89,Telugu,Unit Test 2,25,11.6
20851,869,89,Telugu,Half Yearly,100,43.0
20852,869,89,Telugu,Annual Exam,100,48.8
20853,869,90,Computer Science,Unit Test 1,25,10.4
20854,869,90,Computer Science,Unit Test 2,25,10.2
20855,869,90,Computer Science,Half Yearly,100,37.9
20856,869,90,Computer Science,Annual Exam,100,50.6
20857,870,85,Mathematics,Unit Test 1,25,9.7
20858,870,85,Mathematics,Unit Test 2,25,12.6
20859,870,85,Mathematics,Half Yearly,100,38.3
20860,870,85,Mathematics,Annual Exam,100,41.7
20861,870,86,Science,Unit Test 1,25,9.2
20862,870,86,Science,Unit Test 2,25,9.6
20863,870,86,Science,Half Yearly,100,30.1
20864,870,86,Science,Annual Exam,100,42.4
20865,870,87,English,Unit Test 1,25,10.8
20866,870,87,English,Unit Test 2,25,9.4
20867,870,87,English,Half Yearly,100,37.0
20868,870,87,English,Annual Exam,100,44.9
20869,870,88,Social Studies,Unit Test 1,25,14.3
20870,870,88,Social Studies,Unit Test 2,25,12.6
20871,870,88,Social Studies,Half Yearly,100,41.5
20872,870,88,Social Studies,Annual Exam,100,54.6
20873,870,89,Telugu,Unit Test 1,25,9.5
20874,870,89,Telugu,Unit Test 2,25,13.1
20875,870,89,Telugu,Half Yearly,100,44.9
20876,870,89,Telugu,Annual Exam,100,45.2
20877,870,90,Computer Science,Unit Test 1,25,4.6
20878,870,90,Computer Science,Unit Test 2,25,7.2
20879,870,90,Computer Science,Half Yearly,100,24.3
20880,870,90,Computer Science,Annual Exam,100,20.8
20881,871,85,Mathematics,Unit Test 1,25,12.7
20882,871,85,Mathematics,Unit Test 2,25,15.3
20883,871,85,Mathematics,Half Yearly,100,64.0
20884,871,85,Mathematics,Annual Exam,100,63.0
20885,871,86,Science,Unit Test 1,25,15.9
20886,871,86,Science,Unit Test 2,25,19.8
20887,871,86,Science,Half Yearly,100,79.4
20888,871,86,Science,Annual Exam,100,57.2
20889,871,87,English,Unit Test 1,25,17.3
20890,871,87,English,Unit Test 2,25,17.2
20891,871,87,English,Half Yearly,100,83.8
20892,871,87,English,Annual Exam,100,73.6
20893,871,88,Social Studies,Unit Test 1,25,12.7
20894,871,88,Social Studies,Unit Test 2,25,14.7
20895,871,88,Social Studies,Half Yearly,100,58.7
20896,871,88,Social Studies,Annual Exam,100,56.3
20897,871,89,Telugu,Unit Test 1,25,17.1
20898,871,89,Telugu,Unit Test 2,25,13.7
20899,871,89,Telugu,Half Yearly,100,65.9
20900,871,89,Telugu,Annual Exam,100,65.3
20901,871,90,Computer Science,Unit Test 1,25,18.7
20902,871,90,Computer Science,Unit Test 2,25,15.8
20903,871,90,Computer Science,Half Yearly,100,72.5
20904,871,90,Computer Science,Annual Exam,100,65.6
20905,872,85,Mathematics,Unit Test 1,25,14.9
20906,872,85,Mathematics,Unit Test 2,25,17.1
20907,872,85,Mathematics,Half Yearly,100,67.2
20908,872,85,Mathematics,Annual Exam,100,62.9
20909,872,86,Science,Unit Test 1,25,14.8
20910,872,86,Science,Unit Test 2,25,18.2
20911,872,86,Science,Half Yearly,100,56.4
20912,872,86,Science,Annual Exam,100,70.8
20913,872,87,English,Unit Test 1,25,16.4
20914,872,87,English,Unit Test 2,25,12.3
20915,872,87,English,Half Yearly,100,64.1
20916,872,87,English,Annual Exam,100,56.4
20917,872,88,Social Studies,Unit Test 1,25,19.1
20918,872,88,Social Studies,Unit Test 2,25,17.9
20919,872,88,Social Studies,Half Yearly,100,68.7
20920,872,88,Social Studies,Annual Exam,100,72.2
20921,872,89,Telugu,Unit Test 1,25,19.4
20922,872,89,Telugu,Unit Test 2,25,22.7
20923,872,89,Telugu,Half Yearly,100,85.3
20924,872,89,Telugu,Annual Exam,100,64.8
20925,872,90,Computer Science,Unit Test 1,25,16.3
20926,872,90,Computer Science,Unit Test 2,25,20.3
20927,872,90,Computer Science,Half Yearly,100,66.9
20928,872,90,Computer Science,Annual Exam,100,59.8
20929,873,85,Mathematics,Unit Test 1,25,18.2
20930,873,85,Mathematics,Unit Test 2,25,20.2
20931,873,85,Mathematics,Half Yearly,100,70.7
20932,873,85,Mathematics,Annual Exam,100,69.9
20933,873,86,Science,Unit Test 1,25,17.0
20934,873,86,Science,Unit Test 2,25,17.7
20935,873,86,Science,Half Yearly,100,80.1
20936,873,86,Science,Annual Exam,100,92.7
20937,873,87,English,Unit Test 1,25,18.1
20938,873,87,English,Unit Test 2,25,18.4
20939,873,87,English,Half Yearly,100,64.3
20940,873,87,English,Annual Exam,100,75.4
20941,873,88,Social Studies,Unit Test 1,25,19.5
20942,873,88,Social Studies,Unit Test 2,25,18.7
20943,873,88,Social Studies,Half Yearly,100,69.8
20944,873,88,Social Studies,Annual Exam,100,72.5
20945,873,89,Telugu,Unit Test 1,25,19.7
20946,873,89,Telugu,Unit Test 2,25,18.4
20947,873,89,Telugu,Half Yearly,100,80.6
20948,873,89,Telugu,Annual Exam,100,83.1
20949,873,90,Computer Science,Unit Test 1,25,17.1
20950,873,90,Computer Science,Unit Test 2,25,21.1
20951,873,90,Computer Science,Half Yearly,100,75.9
20952,873,90,Computer Science,Annual Exam,100,80.9
20953,874,85,Mathematics,Unit Test 1,25,16.4
20954,874,85,Mathematics,Unit Test 2,25,15.9
20955,874,85,Mathematics,Half Yearly,100,68.7
20956,874,85,Mathematics,Annual Exam,100,57.3
20957,874,86,Science,Unit Test 1,25,16.9
20958,874,86,Science,Unit Test 2,25,13.6
20959,874,86,Science,Half Yearly,100,82.1
20960,874,86,Science,Annual Exam,100,79.2
20961,874,87,English,Unit Test 1,25,12.6
20962,874,87,English,Unit Test 2,25,17.3
20963,874,87,English,Half Yearly,100,62.9
20964,874,87,English,Annual Exam,100,67.8
20965,874,88,Social Studies,Unit Test 1,25,15.6
20966,874,88,Social Studies,Unit Test 2,25,14.4
20967,874,88,Social Studies,Half Yearly,100,67.8
20968,874,88,Social Studies,Annual Exam,100,72.8
20969,874,89,Telugu,Unit Test 1,25,16.0
20970,874,89,Telugu,Unit Test 2,25,12.8
20971,874,89,Telugu,Half Yearly,100,62.3
20972,874,89,Telugu,Annual Exam,100,57.6
20973,874,90,Computer Science,Unit Test 1,25,11.9
20974,874,90,Computer Science,Unit Test 2,25,14.9
20975,874,90,Computer Science,Half Yearly,100,46.9
20976,874,90,Computer Science,Annual Exam,100,54.2
20977,875,85,Mathematics,Unit Test 1,25,21.6
20978,875,85,Mathematics,Unit Test 2,25,23.9
20979,875,85,Mathematics,Half Yearly,100,85.2
20980,875,85,Mathematics,Annual Exam,100,94.4
20981,875,86,Science,Unit Test 1,25,25.0
20982,875,86,Science,Unit Test 2,25,25.0
20983,875,86,Science,Half Yearly,100,86.0
20984,875,86,Science,Annual Exam,100,85.8
20985,875,87,English,Unit Test 1,25,19.5
20986,875,87,English,Unit Test 2,25,22.1
20987,875,87,English,Half Yearly,100,86.1
20988,875,87,English,Annual Exam,100,79.7
20989,875,88,Social Studies,Unit Test 1,25,20.4
20990,875,88,Social Studies,Unit Test 2,25,22.6
20991,875,88,Social Studies,Half Yearly,100,84.3
20992,875,88,Social Studies,Annual Exam,100,80.9
20993,875,89,Telugu,Unit Test 1,25,20.1
20994,875,89,Telugu,Unit Test 2,25,25.0
20995,875,89,Telugu,Half Yearly,100,78.0
20996,875,89,Telugu,Annual Exam,100,87.7
20997,875,90,Computer Science,Unit Test 1,25,23.6
20998,875,90,Computer Science,Unit Test 2,25,22.6
20999,875,90,Computer Science,Half Yearly,100,100.0
21000,875,90,Computer Science,Annual Exam,100,94.4
21001,876,85,Mathematics,Unit Test 1,25,14.9
21002,876,85,Mathematics,Unit Test 2,25,14.8
21003,876,85,Mathematics,Half Yearly,100,46.2
21004,876,85,Mathematics,Annual Exam,100,63.6
21005,876,86,Science,Unit Test 1,25,15.6
21006,876,86,Science,Unit Test 2,25,11.5
21007,876,86,Science,Half Yearly,100,54.9
21008,876,86,Science,Annual Exam,100,71.2
21009,876,87,English,Unit Test 1,25,14.1
21010,876,87,English,Unit Test 2,25,16.9
21011,876,87,English,Half Yearly,100,55.7
21012,876,87,English,Annual Exam,100,57.9
21013,876,88,Social Studies,Unit Test 1,25,11.0
21014,876,88,Social Studies,Unit Test 2,25,12.8
21015,876,88,Social Studies,Half Yearly,100,56.6
21016,876,88,Social Studies,Annual Exam,100,63.4
21017,876,89,Telugu,Unit Test 1,25,14.0
21018,876,89,Telugu,Unit Test 2,25,17.4
21019,876,89,Telugu,Half Yearly,100,57.1
21020,876,89,Telugu,Annual Exam,100,59.5
21021,876,90,Computer Science,Unit Test 1,25,12.2
21022,876,90,Computer Science,Unit Test 2,25,12.1
21023,876,90,Computer Science,Half Yearly,100,58.0
21024,876,90,Computer Science,Annual Exam,100,55.7
